Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
495866,B001AJ1NLU,AKLGY5C420L61,chefette,1,1,5,1308355200,Da Rosario's organic Truffle Oil,I got a bottle of this truffle oil for christmas and have so loved using it.  Particularly good in the winter months! Great on pastas and rice and my personal favorite is tossing popcorn with the truffle oil.  I also put it on roasted asparagus It's organic so you can trust it.  I keep mine in the fridge and it helps keep the truffle flavor strong.  PS  I just love the logo!
455459,B005HG9ERW,A1R1BFJCMWX0Y3,KO,0,0,4,1345680000,It tastes ultra clean,"Okay so I didn't expect anything spectacular but both my husband and I tried this and we were both a little dumbfounded. I don't really know how to explain it and all my husband had to say was it tasted ""soft"" We have filtered water and it there was a difference. This water is refreshing. Worth the price? Ummm, not in my opinion. I think we are an average household and there's no way we would afford to drink this on a regular basis. We do want to stress that we did like the water, but not for this price. I'll stick to my filtered/bottled water."
530226,B001O4GMDU,A3LX1NX9FL2ROJ,ccholman327,1,1,3,1310601600,Love The Flavor.....,"Hi. I absolutely LOVE my Badia Complete. I've been trying to find it for 3 years. Anyway, my diet has changed since then, so I was a little sad to see that it contained MSG. (Monosodium Glutamate) Not a good thing. :( But it does have a wonderful flavor."
337613,B0000GIZRY,A23QUU5G9KGT10,cat lover,3,4,4,1245369600,cheaper locally,"Just so you know, you can usually get this at your local bodega or Mexican grocery store for less than half the price.  I'm like 1500 miles from Mexico and I can still find it locally."
20921,B004VW3LF4,A1RJ18I5BETWR5,EW Gage,0,0,4,1311379200,Delicious and with no aspartame!,"At last, a product by Crystal Light that does not use aspartame!! The taste is great, the box could hold more than 7-count, making it's space ineffective. Overall, a good product - I with Crystal Light would make all its products aspartame-free."
431207,B001M050CA,AEB67C78Z31WI,JLK,0,0,5,1260403200,Way better than Swiss Miss diet cocoa,"I don't know why or how this one can taste so much better than Swiss Miss, but the Nestle fat free is my fave.  It also dissolves much better.  I hope Nestle never stops making this."
279821,B000GPNKRE,A31BD4RXCON7QO,Michael A. Duvernois,0,0,5,1228262400,Kid-friendly do-it-yourself sushi,"My nine year old daughters love the rice and seaweed wraps. Microwave the rice and you're good to roll. They're vegetarians and recommend carrots, cukes, and radishes for their sushi rolls.<br /><br />This is good, convenient food, albeit pretty expensive for sushi rice and seaweed wraps. Still, the convenience is mighty nice."
10636,B004GU3YXU,A3EBHHCZO6V2A4,"Amaranth ""music fan""",0,0,5,1334880000,Going Nuts!,"Nutiva is a company based out of Sebastopol.... California. Their hemp seed is excellent for stir fries, salads, and their 13 ounce pouches last awhile. I've used their hemp seed as a substitute for sesame seed in stir fries in <a href=""http://www.amazon.com/gp/product/0836194942"">Simply in Season Expanded Edition (World Community Cookbook)</a>, as well as in the Mayan Wonder Bars and Rasta Pasta Primavera in <a href=""http://www.amazon.com/gp/product/0825305845"">Vegan Fusion World Cuisine: Extraordinary Recipes & Timeless Wisdom from the Celebrated Blossoming Lotus Restaurants</a>. It's versatile and has a subtle nutty flavor. They add extra protein. Nutritious and delicious!"
171412,B000WFORH0,A29JUMRL1US6YP,HTBK,3,3,5,1278201600,Fantastic Food for Good Cat Health,"The pet food industry can be one of the most infuriating as you start doing research and discovering what trash manufacturers (and the vets who get paid off by the manufacturers) push onto the unsuspecting public. For reference, don't ask your vet - do some Internet research at sites like, for example, [...]. What you'll find is that even the supposed ""high-end"" lines from basically every major supermarket label are horrible for your fuzzy friends. People who trust the marketing or trust their vets overpay and feed their cats foods that are full of carcinogens, cheap ingredients that are inappropriate for a cat's digestive system, and byproducts that provide nothing of value and are basically a way to make cheap profit off of literal garbage. It's a tragedy, as these same cats end up with shorter lifespans, kidney problems, UTIs, cancer, and a host of other issues, all of which could have been avoided by a high quality food.<br /><br />This is an A-Grade food. What you'll find here is very high protein content, many meat meals, good carbs and oils, and no grains, which is great as a cat is not an omnivore, it's a carnivore, and it simply does not need grains. It has 50 percent protein, which is among the highest you'll see in cat food. The first 4 ingredients are all meats.<br /><br />What you will NOT find here is the kind of junk you'll see in things like Purina One and Science Diet - byproducts (aka beaks, feathers, bird feet), brewers rice (aka the waste product from making beer), wheat flour (a leading cause of pet allergies), corn gluten (a cheap waste of space), and things like ""liver flavor"" (because they don't want to pay for the real thing). I didn't just pull those ingredients out of the air - I was reading the ingredients list of Purina One. It's pathetic.<br /><br />Don't feed your cats trash. Pay a little more to feed them good food now, and they'll lead longer, healthier, more satisfied lives as a result. It's worth it."
523940,B004JGQ15Y,A37RIRXE3WECZ,April Blake,0,0,3,1304985600,All Sugared Up With Noplace To Go,"I tried the Peanut Butter variety of Oreo Fudge Cremes, and they are definitely delicious- and RICH! When I first opened the pack, I was a little disappointed by what looked like a very meager number of cookies in the 11.3-ounce package.  The recommended serving size is 3 cookies.  Now, with a regular Oreo, I laugh at the regular serving size and proceed to obliterate an entire package in one or two sittings sometimes.  So I was ready to yell ""What a rip-off, Oreo!"" and be done with it.<br /><br />Then I tried a cookie.  I expected the fudge on the outside to be a little waxy and not very flavorful.  That's not the case with the Oreo Fudge Creme.  That fudge flavor was almost overpowering as I popped the whole cookie in my mouth - they're small enough to do that!  Then came the crunch of the thin Oreo, and the distinctive Oreo creme texture but VERY potent peanut butter flavor of the filling.  Imagine a piece of peanut butter creme pie with an Oreo crust exploding in your mouth, and that's close to the experience of these cookies.<br /><br />Back to my initial impression that Oreo's ripping us all off, putting so few of these cookies in a package.  People, it's a public service that they don't put more in.  At first I'd scoffed at the serving size, and while I had to try two of these cookies in pretty rapid succession (a conditioned response to an open package that says ""Oreo"" on it), I admit as I ate the third, I was slowed down considerably, more to a civilized three-bite per cookie pace.  That's when the richness and sugariness of the first two started hitting me.  I poured a glass of milk and enjoyed the rest of the third cookie, and had a fourth out of obligation to the remainder of my milk, and have decided that's the way to enjoy the Fudge Cremes- at least the Peanut Butter flavor- with a glass of milk.  I'd still rather have a package of original Oreo Cookies, or Double-Stufs, but I do like that the Peanut Butter Oreo Fudge Cremes encourage drinking a glass of milk, and I do think that three of them is quite a generous serving if you're enjoying a glass of milk and taking the time to enjoy each bite, instead of wolfing down a handful.  They're a fun treat I think even Cookie Monster would approve of... in moderation."
385267,B005VOOM5E,A1Z7Y2GMAP9SRY,"M. Thompson ""Dyson Diva""",1,6,1,1332201600,Weak brew,No instructions on packaging that I could find. So first I put a pod into K cup machine. This is NOT for K cup machines. No taste. I do brew tea bags in same machine with great results.<br /><br />Then I put a pod in a cup and covered it with hot water and let steep quite a while.  Weak. Not my cup of coffee.
43570,B001EQ4P2I,A2I2AVNL6P9KWK,"Sam Walton ""Sam""",2,2,5,1245542400,better than chips,"If you love Salt and Vinegar chips then you can't help but love these almonds, they are sooooooooooooooooooooo good!  Yes, the almonds have fat (much like chips) but at least its a good fat for you!"
348240,B001I8BOEE,AZ9MIL6HRVOH2,TKO Automotive,0,0,5,1303430400,Good price,Saves us a lot of money getting the refill packs than buying from the local store. we go through a lot of coffee and this is the only kind the boss likes so its a win-win.
163387,B005XB3U26,APHNXMHBC7ZNN,"C. Saccente ""Mrs. Shapiro""",1,1,5,1335312000,The best K-cup coffee!,"This is the best K-cup coffee I have found yet.  The Pike Place is a close second, but the Sumatra holds up well to a larger cup (either the mug or large mug size).  If you're using a travel mug, stick with the dark roasts.  Wish it came in decaf - I love my Keurig, but I can handle only so much caffeine!<br />Also, I have found the Starbucks K-cups disassemble easily (more so than some of the other brands), the foil removes very cleanly, you can compost the grounds and paper filter, and recycle the plastic."
240980,B000NBQUNW,ALZJ203JNJ9Z1,J. Barksdale,2,2,5,1241481600,Benecol Smart Choice Chews,"These were recommended by a cardiac rehab center to lower cholesterol.  I was skeptical but my total cholesterol had risen above 200 and I didn't want to take medicine.  Started taking the chews the end of Jan. 09 two per day for a couple months, then upped it to 4 per day for a month and a half.  Just had my blood tested and the total dropped from 231 to 172.  I exercise everyday same as before eating the ""chews"" and eat healthy but don't avoid ice cream or desserts.  I think these are the way to go and avoid the side effects of drugs."
504071,B002ESS6RK,A29ZW7JK48T2O0,judith stewart,1,1,5,1297900800,Yummy coffee,"Chocolate caramel brownie coffee not only sounds yummy it lives up to its promise. The aroma is wonderful and the flavor is rich. The chocolate and caramel combo is perfect for that first cup in the morning, an afternoom pick me up, or an after dinner treat. I am a big fan of the chocolate coffees and this is one of the great ones. We bought the whole bean variety and will purchase again."
556769,B000H0ZJHW,A3F8JQ5J29GWUV,qv240,0,0,5,1317772800,Dogs like them,"My dogs think these Chicken Zuke's Minis are really tasty. The only problem for me is that the treats are so tiny, that my 90lb German Shepherd swallows them as if they're dust. They're excellent for a smaller dog, I just wish they were slightly larger for the bigger kids in the playground."
310566,B008JKTH2A,A2PCECBJUND1AL,Judith S. Peterson,4,4,4,1262995200,Good stuff,"I've enjoyed KIND bars for a long while and it's convenient to be able to order them through your site, though I can buy them at a lower price locally.  Can you do something about that?"
249889,B000FSPQTM,A2AEOSQ2OWX6OH,wspi,0,1,4,1292630400,Chew...chew...,Surprisingly good.  Can taste the soy though.  A bit too much.  Cut back on that and you'll have a perfect product.
40887,B0014AURLM,A2603EW1PVK36H,joan,0,0,4,1346630400,green teas,"I am a tea drinker so why not drink a tea that is good for you.  This tea is mild and slightly fragrant.  I am concerned however that this tea came in newer individual packets that look newer then the tea bag itself. I also thought that this tea was a little over priced, since I am able to go to an Asian market and get green tea cheaper."
74916,B0026RQTGE,A2DM30B8F6BIY4,NAL42511,0,0,5,1321315200,Fantastic price & Charlie loves them,"Great bargain , Amazons price is at least $10 cheaper the petco & petsmart .Our Jack Russell loves his nightly greenie.  I know we should be brushing his teeth but he turns into a Tasmanian devil every time we try. I like to think the greenies are the reason for his white teeth + he doesn't have doggie breath."
70324,B007I7Z3Z0,ANHL7BB84WJMF,"D. Tobin ""Book lover""",1,1,4,1335484800,Not too sweet,"I love the convenience of the single serve pouches and the honey/mango/pineapple flavor is good.  It isn't too sweet or artificial tasting.  However, one packet provides a fairly strong flavor so I prefer to use more water than is recommended, which just means that it is a better value than other drink mixes."
172847,B001E5DYUS,A81RNLAPAAEBE,Lance,3,3,5,1197331200,GREAT !!!!!!,"If you love honey, you will really love this!!!! We love to eat it on toast. My wife eats it by the spoonful. Very glad we tried it. This will be one we continue to buy, and have on hand."
172827,B000FAIRCS,A3N8RB943DMSH7,"Alisa Marie Fleming ""GoDairyFree.org""",1,1,4,1253836800,"Good flavor, small quantity","For the size of the box, I was surprised that this only makes 2 very modest servings - we have to add a good amount of veggies and protein to make it a meal. The sauce does have a good flavor though, and the peanut satay version is rich enough to cover all of the ""add-ins"" with sauce too. Overall, not a good value, but tasty for packaged."
224133,B0002ARQYQ,ASDO9MGRBB18R,sam,0,0,3,1315526400,Food falls out very quickly,"We use dog food in here...but it all falls out of the hole pretty quickly! I'm not sure if there are certain kinds of treats that would work better in here, but it does not work as well as i thought it would. Although, when it is empty, my dog likes to play around with it. So I guess it entertains him and that's always good! (6 mo. old yellow lab)"
511235,B004FGWU9O,A145SYEZUUI61I,Florida Housewife,0,0,3,1287705600,Bland,"My husband likes strong coffee.  I like medium.  Neither one of us like this particular one.  There just isn't much flavor of any kind...coffee or caramel.  We like the vanilla one much better.  We'll drink this until it's gone...but it's the last flavor we choose, and it's lasting way too long!"
112286,B00483LG9O,A1B4SE9VIUUBFP,Joann L. Helsing,0,0,5,1323820800,wax bottles,My daughter wanted the wax bottles and the only place I could find them was at Amazon. My daughter really likes these so I'm glad was able to find them.
439511,B00388XW7Y,A3E8U5JVX955US,Kimberly L Lyon,1,1,5,1299369600,My dog loves it!,"I was using the ""raw diet"" for my little jack russell terrier and it was a pain to prepare.  I was willing to do it for my dog, but when others in the family wanted to feed her, they did not like to prepare it. I read the nutrition reviews of Blue Buffalo Wilderness and it sounded good for her.  I mix it with some of the dry and my little dog loves it and it is so easy to prepare.<br />I will continue using it...thanks!"
285359,B001E5E2PY,A39MRBSQAFY2H6,Ruben P.,0,0,5,1299715200,Great Caramel FLAVOR,"I brought this pack of bottles after trying out the Torani vanilla flavor from my local grocer. They carried only 3 flavors and I just knew I'd get a caramel one off amazon.<br />Buying the bottles off of here is a massive savings. I brought a tiny bottle for the same price as one of these 25oz guys!<br /><br />Please don't think that this syrup tastes like caramel topping. It's CLEAR!! And it's meant to flavor drinks. That being said, I love this stuff! I make a large latte for myself a few times a week and put a shot of this stuff in there and it tastes better than local franchises!<br /><br />I love that it's all natural and it doesn't have too much sugar. I'm using this stuff instead of sugar to sweeten and flavor my lattes from now on."
42897,B002NHYQAS,A24FX30B20WLMV,BOOK REVIEW,0,1,3,1314316800,Fairly Good,"Its hard to describe taste especially since I'm not a connoisseur of chocolate but of the brands that I have tasted, this one sits in the middle for me, not of the highest taste pleasure sensation but a great deal better then others I've tried.  I love the Newman's Own Brand and every product I've tried from this brand has been excellent.  I think this one might be best used for baking rather than eating straight out of the package."
112464,B001GQ3E2S,A3AM0QHZ5A4237,ksizzle,0,0,4,1284249600,Must Add to Something,"I liked it with oatmeal, in a sandwich, etc. However, by itself, it is too sweet in my opinion. I wish there was a little more peanutty flavor coming out. There was a bit too much sugar, cinnamon, and raisons."
176322,B000FDDESM,A11KB3FD4VIRTO,Tom C,2,2,5,1224979200,Way better than most bread mixes,"I had used Krusteaz for years (had a ton from Costco), but wish I ran out of that sooner. This bread has so much more flavor and texture, as others have noted. Also, it almost always comes out right, whereas I had more failures with the Krusteaz for whatever reason."
525356,B0078OYZWK,A1F63PKLG96ZA6,Jon D. Schwartz,0,0,2,1349568000,Not Worth the Price,It's nice to have an instant coffee product you can carry with you in the car or in a bag. Also hard to find an instant coffee beverage with creamer and sugar added. The directions say use 4 to 6 ounces of water. 6 ounces makes a week cup of coffee. If you like a mug of coffee you'll need 2 packs. This is Trader Joe's Brand and found out it's $4.50 cheaper per box if you actually go to Trader Joe's.
482810,B004Z33GI6,A306JMZXOHTWRJ,"Mistress Madeline ""Fetish Maven""",0,0,1,1330646400,Vile,"This tastes nothing like lemonade.  It is awful.  It is inedible.  It doesn't even deserve one star.  I poured it down the drain.  The reviewers who said we're just not used to it are correct.  I'm not used to drinking sewer sludge, either, but that doesn't mean I need to become accustomed to it.  I drink nothing but diet drinks and I can think of a half dozen, some organic, that taste a million times better than this foul swill."
393345,B001EQ54R8,A1JZO8YDEVZLXV,Barbara Tizian-baldini,0,0,5,1281312000,excellent,seattle is the best coffee. and the flavor cinnabon is great. anyone please try it.
435338,B0032BYMJE,A2WIJGARIE618V,"Greenknitcat ""AEJ""",2,10,3,1295136000,"Good, but ...",Wish there had been more recipes on the bag.  I have been adding sweet potato flour to recipes substituting it for some of the regular flour.  Works well but I'd  really like a recipe for sweet potato pancakes.
221427,B000BSW6K8,A3I6K70X6UJ3QJ,RAPSKINS,3,3,5,1175385600,Greenies,"They don't look pretty (green!), they smell<br /><br />like any other hard cat food, but my fenicky cats<br /><br />cannot get enough of them.  Never thought they<br /><br />would eat these things, but they love them.<br /><br />Have not had enough time to see if it has actually helped any teeth, but I give it to them<br /><br />(6-8 each per day) as a treat at the end of the day.  They love them.....any flavor will do."
535615,B001E5DR5U,A36SCABC3505KM,Wilma Knight,0,0,5,1301788800,Best Biscotti Ever,"My local grocery no longer carries this product so of course, I turned to Amazon.I don't know how good the other flavors are, but as an addict of cranberries....YUM! These are super crispy biscotti which is how I like the."
476854,B008BY7NSE,A210DN1IBJEQ9M,RaB,1,2,4,1326153600,"Diabetics, Beware: FANTASTIC except for the added sugar :","LOVED this except for the added sugar.  People who order this are likely doing so to control fat or caloric intake, so why undermine their efforts?  If a sugar-free version, I'll order it again. Until then, I'm better off with the no-added-sugar varieties (as cutting out simple carbs has worked wonders for me for 10 years now).  A plus:  These make fabulous peanut butter cookies."
154914,B000EZOP1G,A3MLOUYSAIGOFY,"S. Borden ""flight risk""",1,1,5,1227398400,"DELICIOUS, QUICK ENERGY SNACK OR MEAL","I discovered these at Trader Joe's years ago.  Recently they stopped carrying and produce their own, which almost made me vomit and were returned.  Found these on Amazon.  It is a little pricey, so I eat less, but this company produces the best Teriayki Jerkey I've ever tasted.  The smaller packages always end up too dry, I only buy these larger ones."
76261,B001HTKOWC,A3G4W5HHAV50HB,"trigchance ""trigchance""",0,0,5,1347235200,Moroccan Mint Tea,"My wife & I enjoy this tea and really like the flavor.  We think it is better than other Moroccan Mint teas that we have tried.  Because it does have some caffeine, we drink it only in the morning or early afternoon."
313073,B000V1WXJO,A1KVOX7MZTBDT7,"J. Downey ""food snob""",21,27,1,1232755200,Don't be fooled by the name - these are FROM CHINA,"These dried mushrooms are called ""funghi porcini"" on the label, implying that they are of Italian origin. Nowhere in the product description is the country of origin listed, as it is with more scrupulous retailers. I took the chance and bought these based on the name, discovering later that these mushrooms are a product of China. Actually ""China/Yugoslavia"", which is even worse as it suggests not only questionable harvesting practices but that the mushrooms have been sitting around since the early 1990s."
448206,B001IA99FS,A794GE4PNVPOD,Gula,1,1,5,1325376000,Great stuff,"All of their Jerkies I have tried so far are very tasty, not too dry and not all soggy. Great flavor"
185318,B000S9IJN8,AOX46ZKPM7XHU,William B. Wethington,3,3,5,1322179200,"Our Dogs say ""Woof!""","We have 5 dogs and they absolutely love Nylabone Nutri Dent Filet Mignon. Indeed, in confirmation of ""Pavlov's Dog"" theory, they have even got the approximate time down for when they are to receive it, since they begin salivating and barking at me."
442459,B000K8ATPI,A3ONVIXQ9N9XX6,David H. Cazares,1,1,5,1260403200,New Shopping Place,"I am a regular user of Necta Sweet and used to purchase it at Walgreens, CVS or Rite Aide.  All of those pharmacies stopped carrying it so I found this product through Amazon."
166572,B004MA3J8Y,AEKV8B2GGD32V,Jeanne Bernui,0,1,1,1323302400,Disappointed,"I was hesitant to purchase this product after reading other reviews about them not being ""thick"".  But, since I couldn't find any other thick bully sticks on here, I thought I'd give them a shot.  Well, I am very disappointed!  They are not thick at all.  They are the same, ""slim jim"" thickness as every other bully stick I've bought before.  I'm not even sure why they advertise them as thick.  The thickest one is MAYBE as big around as a dime.  Not at all what I expected, and I won't order them again. I kept them just because they are at least cheaper than the same size ones I can get at the store - and it's a pain to have to return them.  My 10 month old beagle consumed one in less than an hour, start to finish.  I was hoping to find something that would last longer than that!"
319645,B000FNEX8C,A301XYF9QEFUKB,"bnormal ""bnormal""",0,5,1,1199404800,These cookies are TERRIBLE!,"I love any good peanut butter cookie and thought this vendor, Nanas, looked to have pretty good reviews. But I'll tell ya... it's bland bland bland, tastes likes dried paste, horrible. There's a list of ingredients on each package of the stuff they 'don't' put in there like eggs, sugar, etc. Well maybe they should realize that those ingredients are 'what' makes a good cookie. I won't try anything from them again."
509788,B000KEPBGO,A3QP6CTN1WUMFZ,Searcher,4,5,4,1290902400,"Perfect, well almost.....if you don't mind sweetening.","I really want to like this cereal. It reminds me of the hot mush my grandma used to make which was a mixture of oatmeal, cream of wheat, and wheatena. The texture is excellent, not at all gluey like pure oatmeal. Mixed with maple syrup and yogurt I was very very pleased.<br /><br />However there is one problem you need to know. This cereal has a slight bitter aftertaste when you don't add anything to it or mix it with anything. I am not quite sure what it is due to, and I can't taste the bitterness if I mix it with a good amount of honey, or brown sugar, or butter or maple syrup. However if you like to eat your cereal without any sweetening added at all then I think it is not the right cereal for you.<br /><br />I think if you mix this hot cereal with other cereals it will improve their texture and you probably wont notice the aftertaste."
195261,B000N5BNN0,A1I5M9BTSOL2HT,Genaro A. Taylan Jr.,6,6,4,1234396800,sourdough,"The mix came complete.  I just thought the finish product would be a little more sour, but I liked the product."
351358,B0017OGFU2,A24QFEOROF5GKR,braiding one,0,2,1,1292457600,Dog says not tasty,"I recently ran low on Castor & Pollux Organix Adult Less Active Canine Formula Dry Dog Food and it was unavailable with Prime shipping at the time, so I ordered this brand.  I've been mixing the two together to increase my dog's acceptance, but she now has not eaten for three days straight.  I suppose that is an alternate strategy for weight reduction, but neither of us is happy, and the food was really expensive.  My dog does not recommend this dog food. She preferred the Organix."
429855,B007RTR9FQ,A3MJ1OH04JQNQF,Js Banks,0,0,2,1342915200,Residue kills it for me.,"Mrs. JS says:<br /><br />I have two main requirements for shampoo: lather well, and leave my hair clean with no residue. I also always hope for a shampoo that will calm my somewhat-frizzy curls into softness.<br /><br />While this shampoo was outstanding for the lather (really does a nice job there), it did leave a perceptible residue buildup in my hair after a few shampoos. (I do not use a conditioner.) I also didn't notice any impact on making my hair more manageable or softer looking, sadly.<br /><br />It has a coconut-y smell (maybe that's the shea?), and it does leave my skin nice and soft (I tend to use shampoo as a body wash as well), but since that's not enough I won't be running out to buy more.<br /><br />While Mr. JS says: as a guy, I review from a solid position of ignorant indifference. I say this shampoo feels good and makes nice lather. On second and third day not so much squeekiness from my hair; is that a residue thing? Maybe that's the ""nourish"" part. But it smells nice."
566792,B001PQTYN2,A1DMGVJE1OCY87,Dutchman,2,2,5,1335744000,Not as hot as was described in reviews but excellent sauce !,"This sauce is hot but no where near as hot as Chodruff talks about in his review. That was merely good storytelling rather than a truthful review of this sauce. The sauce has a very pleasant fruity tasty but not from any additives but rather from the natural taste of the ghost chili the main ingredient (although it has an odd smell like sweaty socks). Its no where near as hot as Dave's original insanity sauce. I can eat it a drop or two at a time on a corn chip or in a taco and the burn is moderate to hot but not crazy hot, whereas Dave's original insanity sauce would make a whole pot of chili burn with just a drop or two. This is one of my favorite sauces now. I bought a bottle a month ago and it is about 1/3 gone whereas Daves insanity lasted me years ( unless my tolerance is just growing ;-) ) Enjoy!!!"
392618,B007EFRIK4,A2N5MAN3P7PLNN,Sue,0,0,5,1340323200,Rich and Robust!,"I have been searching for a rich robust French Roast Decaffinated coffee forever! Now that I can make delicious fresh coffee every time because of the K Cups, I am in heaven!<br />I have devoured more coffee since Green Mountain's Tully FRENCH roast decaf in the last few months then I ever drank in all my life. That is saying a lot for a 76 year old!"
366811,B000GAT6MM,A24FFRNLLP9PP4,pamela723,1,1,5,1317600000,Yummy!,These hemp seeds are a great value.  I have searched around and these are at an excellent price here.  They add a nutty flavor to salads and I also use them in smoothies and even make hemp milk with them.
104058,B000FJEURA,A2A2SUY3IOQKY1,TawnTawn,0,0,4,1345680000,Very Nice,"When I was little, my great aunt had been traveling somewhere (can't remember where), and someone gave her a tin of violet mints.  I'm not sure if these are the same brand, but she offered me a few and I've always remembered them. They did come in a little tin and they were round and smooth, as these are.<br /><br />The taste is slightly violet and a little sweet.  In the middle there is a very tiny bit of licorice. It takes a while to get there though. Unless you have teeth like rocks, do not crunch down on these. You have to be patient.<br /><br />I'm glad I found them."
543229,B002FUGVV0,A2IQM22V0QM4I6,Doug Stevens,0,0,5,1316217600,a favorite,"I've been using this sauce almost daily for more about 15 years. Not once have I wondered if someday I'd get tired of it. The sauce isn't really ""hot,"" but is loaded with flavor and has a snappy tang. The complex mix includes raisins, mangoes, and some sugar for sweetness, peppers, onions, and cane vinegar for some bite, and thyme and cloves for subtle spicing. It's wonderful on meat, fish, fowl, and is great for marinade and more elaborate sauces. Made in Jamaica!"
216745,B000KADHIW,A1J5NESI5KWWI1,Blue Eyed Girl,0,0,4,1325376000,I LOVE this cereal!,"I eat a low-carb lifestyle and in the beginning, I missed my cereal. I found this and think it's delicious!  It has a consistency of grits more than regular oatmeal, but it is very filling and yummy. I usually add Stevia or my FAVORITE added ingredient is Walden Farms sugar-free, calorie-free Apple Butter. It's to die for!! I am definitely going to keep eating this product!"
440302,B005ZBZLSU,A11ERQ3WK0UCFB,Donna C,1,1,5,1350604800,Bold French Roast flavor,"I really like these French Roast k-cups.  I was concerned having read other reviews and ordered the Fog Lifter first (which I like as well but it is not as strong).  I ordered 80 k-cups which is a great value.  I have no issues with the ""cupless"" k-cup. I also do not find the flavor ""burnt"" or ""bitter"" which I read in other reviews.  I find it to be a full bodied bold coffee.  It works great in my Keurig and the coffee strength is perfect.  Flavor is robust and I look forward to having a cup.  I would recommend this coffee to others who enjoy the French Roast bold coffees."
454126,B000F3WSBQ,A2E68OTWN0B4OK,newbattleaxe,0,0,5,1345420800,Best Anytime Tea,"Taylors of Harrogate's Scottish Breakfast Tea isn't just for breakfast! It's great with meals,  snacks, and great hot or iced. It is a very hearty tea, with a robust blend of flavors that go well with a wide variety of foods.<br />Scottish Breakfast Tea seems to pack a pretty good caffeine punch for me. I like the no-tag teabags that brew more than one 6-oz. cup, too. I can generally brew a gallon pitcher of iced tea on 6 bags, and I like my iced tea as dark as strong coffee.<br />I started ordering Scottish Breakfast Tea from Amazon when our local stores stopped carrying it. Amazon's prices are better anyway, and you can't beat their shipping time. I have my new favorite tea ready all the time now.<br />Thanks, Taylors of Harrogate! Thanks, Amazon!"
559928,B005HQODCI,A1F7SX3GNVBNE3,"Joshua G. Feldman ""Technophile""",0,0,3,1327363200,Benriach Dark Rum finished is as light as a feather - perhaps too light,"I have a hard time believing Benriach 15 Dark Rum cask finished single malt whiskey is really aged 15 years. It's tow-headed pale yellow: among the lightest colored whiskey's I've ever seen. The aroma is nice - marshmallow, cake batter and butterscotch. With extended time a clear pineapple note comes to dominate the aroma. The pineapple and butterscotch aroma (pineapple upside down cake?) is yummy. On the tongue it is filigreed and lacy. Cerial honey, cake batter up front. There are some fruit esters at midpalate (apricot and sugar cane) and distant wood notes at the finish which is moderately short. My issue here is that there is too little oomph. What flavor there is here is nice - but there's a bit too little for my taste. Looking, smelling, and drinking this I would guess it has 8 years in the wood - not 15."
48519,B006H34CUS,A1XRQVQR2WNUO3,Brynn,0,0,3,1343347200,Just OK.,"It wasn't the best thing i've ever eaten, but it wasn't the worst either. I did warm it up before I ate it, and it just tasted like warm granola. The banana nut flavor isn't as strong as I'd have liked."
359581,B007M832YY,A2DEB8DJ3MYSN2,ashleygranger,0,0,5,1295568000,Yum!,"I LOVE pop chips!  I like salty snacks and having one this low calorie is great.  I did think that the single serve bags of salt and vinegar has less flavor than the bigger bags, so I think next time I buy in bulk I'll get the bigger bags."
228772,B0058AMY10,A1RUS8VOWCIC28,ComputerGuy,0,7,1,1286236800,AWFUL TASTE,"Unless you really really really like vinegar - AVOID! Those chips should have been called ""Vinegar and Sea Salt"" - not ""Sea Salt and Vinegar""."
527526,B000QSON4K,A2G8ZDSPS3RGFI,B. Fengfish,0,0,5,1310342400,Great product,"The pill pockets are great for dogs who will not take pills!  Otherwise I'd just use cheese, peanut butter or hot dog pieces.  Unfortunately one of my dogs is too smart for any of those.  It's a little pricey but worth it."
72313,B001E53UTS,A3VBHIM7RKIU7Q,"A. L. Smith ""AmyLuLu""",0,0,5,1300665600,I LOVE this tea!,"It tastes great to me. I love blueberries and pomegrantes so what's not to like. I only use a fourth of a packet per 8oz. glass of water. I rather drink this tea than the sugery cola I usually drink for an energy boost to do housework with arthritis. If you are expecting it to taste like juice, you will be disappointed. It is NOT meant to taste like juice. It taste like tea with a mild infusion of fruit."
